query_id,query,expected_finding,scope,rank,chunk_id,text,finding,score,distance,provider,source_ids,source_titles,source_urls,licences
cons_01,air spaces filled with inflammatory material,Consolidation / Pneumonia,in_scope,2,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.4155724048614502,0.5844275951385498,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_01,air spaces filled with inflammatory material,Consolidation / Pneumonia,in_scope,3,atelectasis_000,"Atelectasis means part or all of a lung is not fully expanded because the air spaces have collapsed or lost volume. It can involve a small region, a lobe, or a larger part of the lung. It is different from consolidation because atelectasis is mainly a loss of air and volume, while consolidation means air spaces are filled with material such as fluid or inflammatory exudate. Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes.",Atelectasis,0.4000740051269531,0.5999259948730469,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
cons_01,air spaces filled with inflammatory material,Consolidation / Pneumonia,in_scope,4,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.377641499042511,0.622358500957489,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_01,air spaces filled with inflammatory material,Consolidation / Pneumonia,in_scope,5,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.3610260486602783,0.6389739513397217,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
cons_02,pneumonia causing dense white opacity,Consolidation / Pneumonia,in_scope,1,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.7217361927032471,0.27826380729675293,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_02,pneumonia causing dense white opacity,Consolidation / Pneumonia,in_scope,2,consolidation_pneumonia_000,"Pneumonia is an infection of the lungs. It can be caused by bacteria, viruses, fungi, or less common organisms. Symptoms may include cough, fever or chills, chest pain with breathing or coughing, tiredness, and shortness of breath. Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid.",Consolidation / Pneumonia,0.5617785453796387,0.43822145462036133,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_02,pneumonia causing dense white opacity,Consolidation / Pneumonia,in_scope,3,consolidation_pneumonia_003,The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.,Consolidation / Pneumonia,0.5361849665641785,0.46381503343582153,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_02,pneumonia causing dense white opacity,Consolidation / Pneumonia,in_scope,4,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.4672333002090454,0.5327666997909546,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
cons_02,pneumonia causing dense white opacity,Consolidation / Pneumonia,in_scope,5,consolidation_pneumonia_001,"Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid. Pneumonia is one common cause of consolidation, but consolidation itself is an imaging sign and does not prove one exact cause by itself. On chest X-ray, consolidation can appear as a focal or lobar air-space opacity. It may look denser or whiter than normal aerated lung.",Consolidation / Pneumonia,0.39685726165771484,0.6031427383422852,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_03,air bronchograms inside an opacity,Consolidation / Pneumonia,in_scope,1,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.6324039697647095,0.3675960302352905,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_03,air bronchograms inside an opacity,Consolidation / Pneumonia,in_scope,2,atelectasis_001,"Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes. Small areas may cause few symptoms, while larger areas can be associated with shortness of breath, faster breathing, low oxygen, or reduced movement on the affected side. On chest X-ray, atelectasis is often considered when there is increased opacity together with signs of volume loss. Depending on the location, this may include crowding of nearby structures, elevation of the diaphragm, shift of fissures, or movement of the mediastinum toward the affected side.",Atelectasis,0.5039893388748169,0.4960106611251831,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
cons_03,air bronchograms inside an opacity,Consolidation / Pneumonia,in_scope,3,consolidation_pneumonia_003,The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.,Consolidation / Pneumonia,0.4651479721069336,0.5348520278930664,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
cons_03,air bronchograms inside an opacity,Consolidation / Pneumonia,in_scope,4,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.4570382833480835,0.5429617166519165,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
cons_03,air bronchograms inside an opacity,Consolidation / Pneumonia,in_scope,5,atelectasis_000,"Atelectasis means part or all of a lung is not fully expanded because the air spaces have collapsed or lost volume. It can involve a small region, a lobe, or a larger part of the lung. It is different from consolidation because atelectasis is mainly a loss of air and volume, while consolidation means air spaces are filled with material such as fluid or inflammatory exudate. Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes.",Atelectasis,0.38640332221984863,0.6135966777801514,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
cons_04,alveoli are filled instead of air filled,Consolidation / Pneumonia,in_scope,1,atelectasis_000,"Atelectasis means part or all of a lung is not fully expanded because the air spaces have collapsed or lost volume. It can involve a small region, a lobe, or a larger part of the lung. It is different from consolidation because atelectasis is mainly a loss of air and volume, while consolidation means air spaces are filled with material such as fluid or inflammatory exudate. Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes.",Atelectasis,0.3946031928062439,0.6053968071937561,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
cons_04,alveoli are filled instead of air filled,Consolidation / Pneumonia,in_scope,2,atelectasis_001,"Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes. Small areas may cause few symptoms, while larger areas can be associated with shortness of breath, faster breathing, low oxygen, or reduced movement on the affected side. On chest X-ray, atelectasis is often considered when there is increased opacity together with signs of volume loss. Depending on the location, this may include crowding of nearby structures, elevation of the diaphragm, shift of fissures, or movement of the mediastinum toward the affected side.",Atelectasis,0.3696884512901306,0.6303115487098694,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
cons_04,alveoli are filled instead of air filled,Consolidation / Pneumonia,in_scope,3,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.3623760938644409,0.6376239061355591,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
cons_04,alveoli are filled instead of air filled,Consolidation / Pneumonia,in_scope,4,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.3471360206604004,0.6528639793395996,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
cons_04,alveoli are filled instead of air filled,Consolidation / Pneumonia,in_scope,5,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.34310925006866455,0.6568907499313354,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_01,fluid around the lung,Pleural Effusion,in_scope,1,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.6515538692474365,0.3484461307525635,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_01,fluid around the lung,Pleural Effusion,in_scope,2,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.6225090026855469,0.3774909973144531,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
eff_01,fluid around the lung,Pleural Effusion,in_scope,3,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.5348217487335205,0.4651782512664795,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_01,fluid around the lung,Pleural Effusion,in_scope,4,consolidation_pneumonia_000,"Pneumonia is an infection of the lungs. It can be caused by bacteria, viruses, fungi, or less common organisms. Symptoms may include cough, fever or chills, chest pain with breathing or coughing, tiredness, and shortness of breath. Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid.",Consolidation / Pneumonia,0.5151131749153137,0.4848868250846863,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_01,fluid around the lung,Pleural Effusion,in_scope,5,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.5037754774093628,0.4962245225906372,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_02,blunting of the costophrenic angle,Pleural Effusion,in_scope,1,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.23360061645507812,0.7663993835449219,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_02,blunting of the costophrenic angle,Pleural Effusion,in_scope,2,pneumothorax_002,"Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording. Pneumothorax is an important finding because it can explain sudden chest pain or shortness of breath and may require urgent action. A report should clearly describe the side and approximate size when visible.",Pneumothorax,0.21846497058868408,0.7815350294113159,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_02,blunting of the costophrenic angle,Pleural Effusion,in_scope,3,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.16221410036087036,0.8377858996391296,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_02,blunting of the costophrenic angle,Pleural Effusion,in_scope,4,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.15521174669265747,0.8447882533073425,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
eff_02,blunting of the costophrenic angle,Pleural Effusion,in_scope,5,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.15300273895263672,0.8469972610473633,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_03,meniscus sign at the lung base,Pleural Effusion,in_scope,1,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.4476959705352783,0.5523040294647217,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_03,meniscus sign at the lung base,Pleural Effusion,in_scope,2,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.44529128074645996,0.55470871925354,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
eff_03,meniscus sign at the lung base,Pleural Effusion,in_scope,3,consolidation_pneumonia_000,"Pneumonia is an infection of the lungs. It can be caused by bacteria, viruses, fungi, or less common organisms. Symptoms may include cough, fever or chills, chest pain with breathing or coughing, tiredness, and shortness of breath. Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid.",Consolidation / Pneumonia,0.44103044271469116,0.5589695572853088,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_03,meniscus sign at the lung base,Pleural Effusion,in_scope,4,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.4364962577819824,0.5635037422180176,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_03,meniscus sign at the lung base,Pleural Effusion,in_scope,5,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.4047729969024658,0.5952270030975342,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
eff_04,extra fluid in the pleural space,Pleural Effusion,in_scope,1,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.690079391002655,0.30992060899734497,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_04,extra fluid in the pleural space,Pleural Effusion,in_scope,2,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.5672391057014465,0.43276089429855347,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_04,extra fluid in the pleural space,Pleural Effusion,in_scope,3,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.5275666117668152,0.4724333882331848,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_04,extra fluid in the pleural space,Pleural Effusion,in_scope,4,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.4826209545135498,0.5173790454864502,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
eff_04,extra fluid in the pleural space,Pleural Effusion,in_scope,5,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.43974781036376953,0.5602521896362305,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_01,fluid buildup inside the lungs,Edema,in_scope,1,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.6580531001091003,0.34194689989089966,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_01,fluid buildup inside the lungs,Edema,in_scope,2,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.5945565700531006,0.4054434299468994,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
